CODGEO,code_departement,P10_POP1564,P10_CHOM1564,P15_POP1564,P15_CHOM1564,P21_POP1564,P21_CHOM1564,taux_chomage_2012,taux_chomage_2017,taux_chomage_2022
72046,72,885.621488764042,44.5400280898875,933.263674521431,59.0266504938348,947.619273642699,54.5708842424198,5.0292,6.3248,5.7587
72047,72,1321.0,74.0,1345.0,86.0,1348.64290037446,53.8895644802959,5.6018,6.3941,3.9958
72048,72,340.27620967742,7.23991935483873,371.557336112947,31.0377477958158,328.165923032734,7.97651274919471,2.1277,8.3534,2.4306
72049,72,155.0,9.0,142.0,15.0,142.134050755752,4.03200427878111,5.8065,10.5634,2.8368
72050,72,891.719461880961,52.6341100757779,921.110906775205,76.0734783738907,873.811315423687,57.1085424069915,5.9025,8.2589,6.5356
72051,72,2065.90742120541,106.99444758504,2119.0411150073,156.444274371098,2071.87726933715,143.331038072969,5.1791,7.3828,6.9179
72052,72,396.0,13.0,360.0,36.0,311.154163231782,20.6501093780592,3.2828,10.0,6.6366
72053,72,785.529411764706,45.9774375503626,764.59918032787,54.3983606557378,731.983386648421,28.2731228538952,5.8531,7.1146,3.8625
72054,72,2646.0,204.0,2632.0,176.0,2349.57093985382,168.099182245018,7.7098,6.6869,7.1545
72056,72,944.099939901345,29.3465222483241,844.353907262296,60.26148615579,766.183510931039,39.2990458625503,3.1084,7.137,5.1292
72057,72,56.9176470588235,1.92941176470588,54.2142857142857,2.95714285714286,48.1666666666667,0.944444444444444,3.3898,5.4545,1.9608
72058,72,3892.73513905213,206.685308136974,3885.78379164003,238.018082856375,3970.04420172371,172.063846277837,5.3095,6.1254,4.3341
72059,72,533.0,26.0,521.0,46.0,509.08383048045,33.6755912974985,4.878,8.8292,6.6149
72060,72,170.618181818181,15.0545454545454,169.0,30.0,159.889970129185,20.2990737904568,8.8235,17.7515,12.6957
72061,72,996.139657444007,75.2187088274046,1028.69701348053,80.0731144034219,1063.49654802072,70.4803513960374,7.551,7.7839,6.6272
72062,72,592.0,40.8619528619529,589.671217292381,52.2366325369741,522.698380591616,26.0718277254898,6.9024,8.8586,4.9879
72064,72,340.0,16.0,349.0,20.0,294.225343282267,27.1328790251723,4.7059,5.7307,9.2218
72065,72,1403.47163849831,49.5508621357858,1512.25348748033,86.3380140332436,1306.31950915535,58.9956443417345,3.5306,5.7092,4.5162
72066,72,306.867007672635,13.997442455243,302.930133437101,24.9143677070842,261.22765976158,7.77137539953659,4.5614,8.2245,2.9749
72067,72,574.146666666666,34.7666666666667,596.676923076923,39.3846153846154,622.00296045516,32.9337599096407,6.0554,6.6007,5.2948
72068,72,712.062690259307,75.7917073594124,675.538226244201,82.834445158149,645.200025479387,83.5009406075533,10.644,12.262,12.9419
72070,72,174.0,12.0,167.0,16.0,163.014975517285,10.9959176323124,6.8966,9.5808,6.7453
72071,72,3534.69938119972,426.190476056573,3377.51443163929,512.433589069431,2976.75246357434,300.135843593672,12.0573,15.1719,10.0827
72072,72,165.474074074074,15.8037037037037,159.55905511811,13.9212598425196,163.7109375,5.953125,9.5506,8.7248,3.6364
72073,72,760.454298642534,29.7828054298643,735.113184810983,34.7864425257964,753.162456782407,47.3686451312249,3.9164,4.7321,6.2893
72074,72,137.736111111111,9.76851851851852,119.228571428572,11.2095238095238,117.446009389671,3.981220657277,7.0922,9.4017,3.3898
72075,72,621.327623126338,34.8501070663811,625.165720244746,36.9832190869893,630.313972509907,29.1287170897806,5.609,5.9157,4.6213
72076,72,123.839195979899,6.09045226130652,134.805429864253,4.05429864253392,143.402489626556,6.37344398340249,4.918,3.0075,4.4444
72077,72,272.717248736192,13.9326443201562,257.33598143156,21.9790739805596,233.344759201041,21.6668370329851,5.1088,8.541,9.2853
72078,72,244.0,20.0,223.51111111111,28.1999999999999,212.051184636135,9.05310412645588,8.1967,12.6168,4.2693
72079,72,182.907849829352,7.35836177474405,198.176656151419,15.6971608832808,188.658141254718,4.02410784541458,4.023,7.9208,2.133
72080,72,1656.02235581527,87.6368137591496,1608.11023663295,104.085352266204,1519.31733915982,72.191625065137,5.292,6.4725,4.7516
72083,72,265.0,26.0,263.0,17.0,242.509023803718,15.1306028923525,9.8113,6.4639,6.2392
72084,72,825.962139917697,57.8897119341565,830.928256229688,62.4760973617074,793.452521748892,47.884497669808,7.0088,7.5188,6.035
72085,72,119.771573604061,2.96954314720812,120.792079207921,12.8712871287129,115.631868131868,6.03296703296703,2.4793,10.6557,5.2174
72086,72,89.0,6.0,91.0,7.0,82.0,12.0,6.7416,7.6923,14.6341
72087,72,390.626970227671,22.9194395796848,336.902132299306,14.9152364720586,285.928246476232,13.6326205775008,5.8673,4.4272,4.7678
72088,72,220.0,23.0,229.0,19.0,217.859582171755,17.7468969091567,10.4545,8.2969,8.146
72089,72,1040.0,77.0,1036.0,112.0,978.163514646078,85.3506771942492,7.4038,10.8108,8.7256
72090,72,1666.7280324234,166.437345916611,1631.45696886131,151.825347581294,1628.90847266129,95.5066423046508,9.9859,9.3061,5.8632
72091,72,109.028571428572,8.22857142857144,98.3028169014084,4.96478873239437,79.4074074074074,2.97777777777778,7.5472,5.0505,3.75
72093,72,601.495555555555,37.4088888888889,614.608122941822,38.7859495060373,567.754185344022,29.1610508773476,6.2193,6.3107,5.1362
72094,72,378.320189274448,31.4447949526814,374.114701130857,38.7366720516964,372.256364218128,23.728905209647,8.3117,10.3542,6.3743
72095,72,4853.0,591.0,4603.0,694.0,4817.01692971322,728.609777140651,12.178,15.0771,15.1257
72096,72,993.87174415852,43.9000548993184,992.330351764746,52.540186519197,996.671935004439,27.2699619925369,4.4171,5.2946,2.7361
72098,72,345.230204701609,38.4743210027555,328.523585260262,36.619312090243,314.763689473109,27.0225252090365,11.1445,11.1466,8.585
72099,72,381.590322580645,15.5354838709677,399.479623824451,21.8620689655172,409.093918344702,23.8400321673101,4.0712,5.4726,5.8275
72100,72,274.707259953161,20.9016393442623,247.507746113053,19.988458837994,269.69606734194,17.9160442974707,7.6087,8.0759,6.643
72101,72,439.039039039039,23.4834834834835,446.257991338031,38.2784167603175,434.959686431177,29.9926512805506,5.3488,8.5776,6.8955
72102,72,56.6818181818182,5.86363636363636,60.6947368421053,4.89473684210526,57.2530120481928,5.30120481927711,10.3448,8.0645,9.2593
72103,72,365.429017160686,31.9500780031201,367.549109682028,39.0995378153843,347.08483064845,40.7802306568014,8.7432,10.6379,11.7494
72104,72,368.382943143813,32.9448160535117,343.505154639177,32.3298969072166,348.588108790345,22.9140810798832,8.9431,9.4118,6.5734
72105,72,296.02479338843,16.7190082644628,299.75249500998,21.6926147704591,283.844914280631,13.4085621081917,5.6478,7.2368,4.7239
72106,72,607.54157782516,32.8400852878465,627.984815618219,32.7288503253795,613.965864900579,15.3667179404351,5.4054,5.2117,2.5029
72107,72,226.193608056435,12.1734520678742,222.0,14.0,225.17898058474,8.09494087983567,5.3819,6.3063,3.5949
72109,72,320.325334889913,29.2120588421618,357.402989496048,40.1504557918586,353.192326309104,21.8165755385522,9.1195,11.2339,6.177
72110,72,596.864912478779,43.823426929859,644.616805058997,40.0385644282548,660.071365964425,35.5880675560658,7.3423,6.2112,5.3915
72111,72,342.532567049807,7.09386973180074,348.230769230769,23.4190283400809,331.94319795017,16.7096241067319,2.071,6.7251,5.0339
72112,72,305.0,34.0,293.0,39.0,304.792326955484,25.4884839556745,11.1475,13.3106,8.3626
72113,72,520.815217391307,18.0978260869566,539.532550573057,29.9670102161366,483.580803003135,11.9655997307761,3.4749,5.5543,2.4744
72114,72,187.658181818183,11.2800000000001,183.348148148149,11.0814814814815,165.020034716804,9.3351563188712,6.0109,6.044,5.657
72115,72,580.785282258062,22.3770161290322,563.249624783038,47.5643964776598,521.526573981897,36.8041011002085,3.8529,8.4446,7.057
72118,72,851.0,57.0,862.0,83.0,854.342251139761,72.643225664217,6.698,9.6288,8.5028
72119,72,663.316872427984,31.9670781893004,672.630131335382,59.3159741398264,671.047285233618,44.2918681173787,4.8193,8.8185,6.6004
72120,72,157.387755102041,7.86938775510204,161.28,15.12,165.36,14.56,5.0,9.375,8.805
72121,72,188.980392156862,5.16339869281045,206.576501942756,15.020167418322,199.243251184787,9.66755097635035,2.7322,7.271,4.8521
72122,72,611.764179104475,30.5373134328357,642.843351933001,34.9042103968931,648.763589462392,23.6906815389111,4.9917,5.4297,3.6517
72123,72,38.4347826086957,1.97101449275362,41.4084507042253,0.0,41.5573770491803,3.19672131147541,5.1282,0.0,7.6923
72124,72,2847.00440751461,191.223104750002,2726.86385914059,300.018656611343,2770.4596643663,224.026697799314,6.7166,11.0023,8.0863
72125,72,217.63125,7.95,183.925400133497,11.9222538545313,193.69861297205,5.20652626886304,3.653,6.4821,2.688
72126,72,182.274647887325,8.05633802816904,195.84,15.3,195.243668050317,19.349784659937,4.4199,7.8125,9.9106
72127,72,1379.51806036616,55.5442850074222,1252.20585215606,64.1642710472282,1130.83144580284,56.3633618768472,4.0264,5.1241,4.9842
72128,72,345.571600877193,23.7569078947369,321.140318788792,31.286973798082,310.740452556867,26.0355553727095,6.8747,9.7425,8.3786
72129,72,508.894472361809,23.8693467336684,534.248520710059,29.6804733727811,584.843828687661,24.7692741030127,4.6904,5.5556,4.2352
72130,72,384.81,13.13,385.909470190354,14.2717798124875,470.158671618299,15.2636852665976,3.4121,3.6982,3.2465
72131,72,409.041401273886,20.3503184713376,380.318650924821,22.6507322309883,366.885120856759,21.1509636726898,4.9751,5.9557,5.765
72132,72,5368.78917921128,550.927361878428,4965.21776961754,596.296991836127,4876.74013710455,488.046772268769,10.2617,12.0095,10.0076
72133,72,990.386842105264,60.8394736842106,991.2238410596,46.2437086092714,1022.64253717537,42.5014844040003,6.143,4.6653,4.156
72134,72,343.549496851172,21.5304025454474,349.801916039824,25.2844672574126,323.744153835265,29.708226251848,6.267,7.2282,9.1765
72135,72,382.0,22.0,378.0,39.0,362.456241364732,19.93199091686,5.7592,10.3175,5.4991
72136,72,229.53488372093,14.6511627906977,221.018518518519,9.16666666666668,205.466204066286,13.2805099642217,6.383,4.1475,6.4636
72137,72,1429.18560741393,87.359706231985,1370.92213114754,62.3611111111111,1248.71965017379,62.9402935894068,6.1126,4.5488,5.0404
72138,72,1761.86600686833,169.468887962118,1648.32435268799,219.707714564867,1500.60345005014,150.408344706953,9.6187,13.3292,10.0232
72139,72,651.021152826768,32.2528464444122,652.409179923114,32.4423400426553,587.194230685665,41.1139488047418,4.9542,4.9727,7.0018
72141,72,602.0,35.0,611.0,56.0,571.945050154276,44.7473035095934,5.814,9.1653,7.8237
72142,72,109.0,7.0,100.0,4.0,88.5068493150685,8.75342465753425,6.422,4.0,9.8901
72143,72,1100.57543616856,40.7439310274366,1003.47768659141,80.9771509082761,959.237364442095,98.0977301474177,3.7021,8.0697,10.2266
72144,72,207.753846153846,7.87692307692308,191.03692338787,13.8954129864554,177.397971171192,14.640630631782,3.7915,7.2737,8.253
72145,72,257.321374693716,17.0880658794417,250.362944162436,22.9416243654822,232.845025756616,18.7558449928964,6.6407,9.1633,8.0551
72146,72,1816.97762339025,90.7391912540687,1855.70789465496,116.461490193506,1843.07388294531,60.7047025414265,4.994,6.2759,3.2937
72147,72,715.910614525138,34.3798882681564,743.160352310138,37.7535020419474,793.077773689578,42.227257415992,4.8023,5.0801,5.3245
72148,72,61.9780219780218,7.23076923076921,57.3333333333331,4.09523809523808,52.65,3.0375,11.6667,7.1429,5.7692
72149,72,409.0,23.0,402.0,23.0,403.898844018174,21.9203962438894,5.6235,5.7214,5.4272
72150,72,815.269503546099,35.4893617021276,829.399688958011,50.388802488336,793.140198529987,27.9217025086155,4.3531,6.0753,3.5204
72151,72,826.0,40.0,779.0,47.0,749.257739873133,40.3149363328633,4.8426,6.0334,5.3806
72152,72,295.0,19.0,269.0,21.0,235.091521108117,9.64277135930072,6.4407,7.8067,4.1017
72153,72,352.538994800693,24.8266897746967,348.218762694586,31.1131060591709,319.624771312881,44.4135133443494,7.0423,8.9349,13.8955
72154,72,9335.27368572598,865.27879513946,9302.98476893364,1089.69544654497,8965.48664460195,832.527222282608,9.2689,11.7134,9.2859
72155,72,1474.87719744056,85.7935101779149,1435.8894386337,86.6836663947903,1324.38880881156,58.7314574150495,5.817,6.0369,4.4346
72156,72,579.259911894276,20.3964757709252,598.451668234131,33.3066826957263,588.378436071584,41.3024958850664,3.5211,5.5655,7.0197
72157,72,461.0,12.0,431.0,22.0,415.989955198924,23.8544901184791,2.603,5.1044,5.7344
72158,72,493.0,36.0,483.0,52.0,509.824786475274,38.8073675245021,7.3022,10.766,7.6119
72160,72,408.831512348624,36.8644671502243,379.554455445543,37.5495049504949,363.140225074579,23.8614140440541,9.017,9.893,6.5709
72161,72,493.646659116647,25.7644394110985,472.558139534884,39.3798449612403,497.088940639371,38.1870964618921,5.2192,8.3333,7.6821
72163,72,297.235908141963,23.0960334029228,311.0,31.0,306.088581858558,23.7311560083032,7.7703,9.9678,7.753
72164,72,46.4444444444446,1.05555555555556,43.6142857142855,6.08571428571426,42.0952380952381,0.0,2.2727,13.9535,0.0
72165,72,1267.35372069317,61.9683995922528,1258.01962179299,83.0203960744987,1170.0311043907,62.9812670655373,4.8896,6.5993,5.3829
72166,72,236.571428571429,15.4285714285715,227.446153846153,8.2707692307692,202.327087181462,9.47178281568073,6.5217,3.6364,4.6814
72167,72,495.442687747033,26.3425559947298,472.611379062624,29.880807744992,468.421786368798,27.8962499984762,5.317,6.3225,5.9554
72168,72,1205.2190470258,55.7540254789121,1245.83592861153,101.139482745772,1123.46914645372,107.091264209331,4.626,8.1182,9.5322
72169,72,963.823258869908,41.8620236530881,950.838854481869,49.5866508148537,952.85683535899,45.2584066736149,4.3433,5.215,4.7498
72170,72,112.252577319588,5.65979381443299,112.755681818182,8.59090909090912,102.426966292135,8.69662921348315,5.042,7.619,8.4906
72171,72,58.5686274509805,3.02941176470589,61.3861386138614,6.93069306930693,54.4711538461538,3.96153846153846,5.1724,11.2903,7.2727
72172,72,845.940845859488,47.4343221755773,846.419063954266,52.483681123964,878.445551986884,47.7499434631733,5.6073,6.2007,5.4357
72173,72,799.0,49.0,718.0,56.0,702.804597262908,41.8298919934294,6.1327,7.7994,5.9519
72174,72,70.7027027027027,6.87387387387387,74.0571428571429,9.25714285714287,68.6666666666667,6.67592592592593,9.7222,12.5,9.7222
72175,72,930.96686690795,58.6417654536352,918.185124400923,73.775215349872,863.696330490918,67.4256148628868,6.299,8.0349,7.8066
72176,72,2814.65870067095,265.930800478778,2522.28213831863,280.923016578176,2098.30590527426,188.18229775982,9.4481,11.1377,8.9683
72177,72,227.339130434783,21.936231884058,228.696883852691,22.4787535410765,230.557524869658,12.3648379309126,9.6491,9.8291,5.363
72178,72,117.708791208791,9.54395604395604,110.658031088083,14.6891191709845,119.681592039801,8.6865671641791,8.1081,13.2743,7.2581
72179,72,1160.71355759429,98.3995922528032,1102.92920927957,81.8465154028356,1065.67339080404,96.9953726749915,8.4775,7.4208,9.1018
72180,72,3142.0,319.0,2886.0,411.0,2708.63391552623,363.319901925763,10.1528,14.2412,13.4134
72181,72,92593.0456863718,10317.541830293,89155.3982281059,12370.8783472448,88540.7696118255,10840.4141160019,11.1429,13.8756,12.2434
72182,72,897.177130369478,84.5455167199619,882.76941531719,72.0314075347349,899.314981292754,48.3973967830391,9.4235,8.1597,5.3816
72183,72,621.366467162116,44.4006903380119,612.033964930948,59.5728597375318,630.744678874799,53.2491592451769,7.1457,9.7336,8.4423
72184,72,215.341463414634,14.9542682926829,231.837270341207,17.244094488189,227.130599603081,10.4400969837971,6.9444,7.438,4.5965
72185,72,401.839936608558,30.6069730586371,405.910876132931,33.7432024169184,408.151190917533,29.0396083258715,7.6167,8.313,7.1149
72186,72,549.500553709856,41.3809523809524,539.571106094808,38.686230248307,518.735352273452,26.4281411731724,7.5306,7.1698,5.0947
72187,72,1014.97008531138,70.1378470902557,1063.62003876086,77.7027261723701,976.317838160356,72.2280762245976,6.9103,7.3055,7.398
72188,72,103.489208633094,5.9136690647482,94.2739726027401,5.06849315068495,94.6158940397351,5.19867549668874,5.7143,5.3763,5.4945
72189,72,1186.63157894737,84.0676691729323,1140.69064748201,101.014388489209,1085.02975285331,99.2602181297164,7.0846,8.8555,9.1482
72190,72,199.726277372263,10.036496350365,189.0,9.0,169.521856335824,11.1710265179319,5.0251,4.7619,6.5897
72191,72,1754.72777238927,149.806013579049,1696.17164856098,181.840915271576,1731.49957225858,94.1587764856611,8.5373,10.7207,5.438
72192,72,63.7254901960784,1.96078431372549,69.6699029126215,6.05825242718448,55.3714285714286,0.971428571428571,3.0769,8.6957,1.7544
72193,72,266.645021645022,7.34848484848485,249.511574074074,15.6597222222222,253.420367372454,7.20728942494341,2.7559,6.2762,2.844
72194,72,196.603053435114,21.9732824427481,171.412639405205,16.7472118959108,170.898465403135,9.75198520102748,11.1765,9.7701,5.7063
72195,72,1112.0,72.0,1159.0,103.0,1125.37862048254,80.0959477986375,6.4748,8.887,7.1172
72196,72,416.61904761905,32.0476190476192,430.099884062724,41.296467076667,453.043454264972,34.2334402003157,7.6923,9.6016,7.5563
72197,72,417.767180925666,20.3338008415147,438.271944310475,31.6700006378198,432.803912388702,18.9313626720665,4.8673,7.2261,4.3741
72198,72,1610.0,69.0,1676.0,120.0,1603.70939386911,76.2194857853336,4.2857,7.1599,4.7527
72199,72,130.025423728814,6.79237288135593,156.812977099237,13.3053435114504,165.43730267146,8.89152052018929,5.2239,8.4848,5.3746
72200,72,2259.0,148.0,2306.0,173.0,2292.55339675334,110.394500600761,6.5516,7.5022,4.8154
72201,72,172.540540540541,25.6756756756757,166.702702702703,22.8223938223938,154.73974509855,10.4901484267359,14.881,13.6905,6.7792
72202,72,133.424107142857,8.39732142857143,142.173913043479,9.47826086956524,128.03738317757,2.80373831775701,6.2937,6.6667,2.1898
72204,72,357.0,30.0,324.0,30.0,312.773687068314,30.8168408774352,8.4034,9.2593,9.8528
72205,72,1042.45483324731,45.0197305454073,1124.96517666126,81.6671022707273,1143.27713643598,63.311155060438,4.3186,7.2595,5.5377
72208,72,203.38737353478,9.77617865435321,206.098357707062,17.1615217269807,181.336548623333,10.753954182361,4.8067,8.3269,5.9304
72209,72,182.345276872964,16.2084690553746,190.0,21.0,195.399953775468,14.5914461822823,8.8889,11.0526,7.4675
72210,72,168.645360442934,7.11293807751345,193.532532717337,20.2664887520008,188.475905753665,20.8954269812424,4.2177,10.4719,11.0865
72211,72,384.675,26.5632352941177,365.965785381028,34.9517884914465,376.751962587774,29.1072218037514,6.9054,9.5506,7.7258
72212,72,461.482517482517,40.8391608391608,413.268292682928,40.51649928264,416.053902838195,29.9771312347136,8.8496,9.8039,7.2051
72213,72,2975.56633212595,159.466510522665,3196.26451014945,264.558412727633,3125.73265711107,264.211565402891,5.3592,8.2771,8.4528
72214,72,11.5384615384615,0.0,7.0,0.0,7.33333333333333,0.0,0.0,0.0,0.0
72215,72,587.652989812397,35.0585158022386,605.39365446279,54.579753537524,612.608902969454,65.2804550387951,5.9659,9.0156,10.6561
72216,72,354.115992970122,11.1933216168717,358.748755607667,23.3124048035006,389.15225516895,32.7156705643956,3.1609,6.4983,8.4069
72217,72,1626.79162585413,79.5140062173886,1578.16728373406,75.2283915563445,1442.63952486875,69.0810312579185,4.8878,4.7668,4.7885
72218,72,171.3264604811,8.3573883161512,180.221498371336,17.8241042345277,180.413261165148,8.20479989463093,4.878,9.8901,4.5478
72219,72,527.82462222389,35.497720297367,570.82998886702,39.2817944506126,516.294312844343,27.8827450615928,6.7253,6.8815,5.4006
72220,72,520.697203823588,40.5604555402112,531.520402625996,38.2880237354397,484.083008410618,22.749806810776,7.7896,7.2035,4.6996
72221,72,249.605530738347,24.0556720617923,223.414868376758,16.9504119504836,213.340751801498,30.30663080861,9.6375,7.587,14.2057
72222,72,184.0,26.0,169.0,15.0,154.952168410166,12.7993186643519,14.1304,8.8757,8.2602
72223,72,1548.68137254902,108.29939668175,1523.68671007276,124.009191880505,1511.23174851947,86.5391990981986,6.993,8.1388,5.7264
72224,72,321.0,30.0,341.0,31.0,310.760780549463,12.9001636013258,9.3458,9.0909,4.1512
72225,72,441.0,30.0,396.0,40.0,401.2482554519,27.8954744308741,6.8027,10.101,6.9522
72226,72,709.854720745374,47.369955982132,793.993350542626,67.2541503093457,839.829760913236,46.1783535891577,6.6732,8.4704,5.4985
72227,72,20.9,0.0,28.7,2.05,25.0909090909091,1.09090909090909,0.0,7.1429,4.3478
72228,72,1231.94280646042,64.9920859473328,1278.07097406671,82.4256639093394,1248.59272993805,54.1045151311823,5.2756,6.4492,4.3332
72229,72,317.858439201452,29.2631578947369,308.164297033577,34.7804552523944,265.846281720212,18.2405192736005,9.2063,11.2863,6.8613
72230,72,726.539827007346,28.8259746960436,717.438512996016,57.0849913592218,672.810033577591,53.0983891440213,3.9676,7.9568,7.892
72231,72,3058.91344422127,108.209271862963,3008.61782367209,186.761384599645,3190.03635756394,187.691530801922,3.5375,6.2075,5.8837
72232,72,361.172185430463,19.4701986754967,397.24332810047,20.0627943485086,471.45348447606,32.1998705037529,5.3908,5.0505,6.8299
72233,72,36.1323529411765,2.77941176470588,37.1428571428571,4.12698412698412,38.6901408450704,2.83098591549296,7.6923,11.1111,7.3171
72234,72,235.708446866485,12.9291553133515,225.561497326203,22.7540106951872,215.298521075267,15.0496734476601,5.4852,10.0877,6.9901
72235,72,248.0,16.0,240.0,30.0,226.110862020532,13.2089074064794,6.4516,12.5,5.8418
72236,72,138.294416243655,7.95939086294416,134.311224489796,8.95408163265306,124.680628272251,7.91623036649215,5.7554,6.6667,6.3492
72237,72,311.173245614035,25.3157894736842,344.531845298823,25.0357065092122,310.029425860275,18.6389264470079,8.1356,7.2666,6.012
72238,72,65.2584269662921,2.96629213483146,57.2839506172839,0.0,47.2957746478873,0.0,4.5455,0.0,0.0
72239,72,402.225178616991,20.0620357915236,397.100108753472,34.8370328804417,398.6896944862,26.5627622658742,4.9878,8.7729,6.6625
72241,72,1961.35195310021,135.826927577797,1830.60073905958,125.272493480672,1705.89364907163,97.5662656138032,6.9252,6.8432,5.7194
72243,72,933.483204774186,75.5197647674384,996.639556877175,98.9511505878842,919.269213856677,57.3580003816966,8.0901,9.9285,6.2395
72244,72,1972.54101459169,97.4865392699693,1819.80796320802,104.52927803135,1806.3127788176,106.194931843202,4.9422,5.744,5.8791
72245,72,459.522834645671,30.5669291338584,463.322726199215,44.5077579826091,428.209353676861,30.8024501678845,6.6519,9.6062,7.1933
72246,72,142.0,8.0,139.0,7.0,136.832512315271,5.82266009852217,5.6338,5.036,4.2553
72247,72,880.0,44.0,892.0,45.0,846.421881529181,42.2850760104684,5.0,5.0448,4.9957
72248,72,476.342105263156,21.8005540166204,501.112763255199,44.8551271886911,515.735814893095,50.301594101005,4.5767,8.9511,9.7534
72249,72,545.173594132031,21.359413202934,523.431886145373,24.8343313944739,537.185964200754,26.2997499749939,3.9179,4.7445,4.8958
72250,72,129.675,15.6,116.645569620253,7.21518987341772,97.748502994012,8.29940119760479,12.0301,6.1856,8.4906
72251,72,244.063360881543,27.0027548209367,226.998334229002,24.5925649574804,237.367185543925,23.2408262146928,11.0638,10.8338,9.7911
72252,72,764.363317767784,50.90063480461,748.038766781702,69.1866297179901,681.438166593144,57.8169057656475,6.6592,9.2491,8.4845
72253,72,1739.33316728393,96.1187197845352,1651.48625750759,97.1289399877969,1650.85708613719,96.1716939067834,5.5262,5.8813,5.8256
72254,72,167.0,9.0,178.0,22.0,163.253600591879,8.99814757768744,5.3892,12.3596,5.5118
72255,72,500.117942283566,37.232120451694,493.108887182925,34.877698930692,453.35332910471,49.3215214393815,7.4447,7.073,10.8793
72256,72,469.804627249359,27.10411311054,478.230967741935,35.0903225806452,475.441690786734,30.7826277208379,5.7692,7.3375,6.4745
72257,72,1430.13896016028,57.2697167893531,1374.35380938844,73.0666433619906,1260.88936386132,42.8640236548923,4.0045,5.3164,3.3995
72259,72,218.415335463259,10.3514376996805,210.358620689656,14.5793103448276,177.719947746568,10.8814720172656,4.7393,6.9307,6.1228
72260,72,2197.23887423011,107.495281312617,2067.41573516602,139.029805573126,1982.17745970568,98.5934965876089,4.8923,6.7248,4.974
72261,72,199.680981595092,5.8159509202454,212.968543586645,17.3320102713566,206.287568705129,9.48163572657489,2.9126,8.1383,4.5963
72262,72,1235.6615053352,88.8259277514807,1119.49545259545,93.9270258566748,1045.23909238987,76.6199136237616,7.1885,8.3901,7.3304
72264,72,7791.70287358908,951.654081448947,7561.16707244622,1124.31297633204,7249.11522891244,787.722290131669,12.2137,14.8696,10.8665
72265,72,166.674796747968,10.0406504065041,172.783582089552,19.4253731343283,136.004491583885,14.263950164957,6.0241,11.2426,10.4879
72266,72,423.803418803417,29.1239316239315,406.430275425122,28.2238029270517,429.58922738494,44.0594235518627,6.872,6.9443,10.2562
72267,72,622.118626430801,43.5879292403746,593.195104457386,37.7740863097531,569.640910977579,36.0597837947126,7.0064,6.3679,6.3303
72268,72,459.663323782235,23.7578796561604,447.932766170594,48.5054502188521,447.311168611358,34.0975469495535,5.1685,10.8287,7.6228
72269,72,1899.52148993687,162.787864846718,1714.32946051747,192.724999598321,1531.08038909606,147.610478575174,8.5699,11.242,9.6409
72270,72,119.101796407186,11.1976047904192,109.352941176471,9.94117647058823,98.7150837988827,0.0,9.4017,9.0909,0.0
72271,72,471.200970871249,34.4366433333966,540.090069040347,42.2066396172523,571.381841906707,31.2607894529174,7.3083,7.8147,5.4711
72272,72,208.0,7.0,211.566427984386,9.80939846994375,200.492133721262,8.0968041824493,3.3654,4.6366,4.0385
72273,72,126.0,8.0,140.0,22.0,136.0,15.0,6.3492,15.7143,11.0294
72274,72,121.305418719212,8.73399014778325,125.023923444976,6.73205741626795,131.97247706422,7.70642201834862,7.2,5.3846,5.8394
72275,72,714.488588334742,33.4319526627219,838.557692307693,39.2307692307692,953.886760578548,31.9607672036538,4.6791,4.6784,3.3506
72276,72,1147.28885557221,96.191904047976,1137.20864049171,99.9365513285739,1056.14815569355,83.1109635370707,8.3843,8.7879,7.8693
72277,72,82.258064516129,4.83870967741935,73.8421052631578,3.21052631578947,76.0,1.0,5.8824,4.3478,1.3158
72278,72,491.977972036146,47.6092663260579,443.964983553397,36.0267670092522,418.524029725853,34.5304398873632,9.6771,8.1148,8.2505
72279,72,113.197530864197,5.3395061728395,99.7295597484277,2.9622641509434,84.5027624309392,8.00552486187845,4.717,2.9703,9.4737
72280,72,1209.91945047165,43.6573461779779,1378.79118478696,68.6353670313821,1326.20477695545,58.8485284210095,3.6083,4.9779,4.4374
72281,72,298.0,21.0,271.0,23.0,270.24137569804,29.1404410859182,7.047,8.4871,10.7831
72282,72,314.587452471483,22.5437262357415,303.537593984962,40.5375939849624,309.642032847757,19.5812938740378,7.1661,13.355,6.3238
72283,72,236.145454545454,23.812987012987,209.203957451932,23.7907323879769,214.21656502048,30.6647458672253,10.084,11.372,14.3148
72286,72,247.942105263159,24.1894736842106,255.144939597224,17.0159912270416,233.257672268414,14.0859053381348,9.7561,6.6691,6.0388
72287,72,1362.52770716828,62.5012709710218,1375.88573360257,82.6657154629969,1242.33108254624,57.2791565878438,4.5872,6.0082,4.6106
72289,72,1206.22501721975,63.9054516094412,1191.43758536844,92.4953550084259,1182.95829406715,65.7443855443014,5.298,7.7633,5.5576
72290,72,893.455449804769,51.5727587216187,1042.54690214161,54.708095181608,1193.90251075257,60.8630105315244,5.7723,5.2475,5.0978
72291,72,554.044067796612,32.6508474576272,565.869791666667,54.5416666666667,569.566690685973,42.3536558583567,5.8932,9.6386,7.4361
72292,72,152.0,14.0,154.0,11.0,135.863732851166,2.99993448607812,9.2105,7.1429,2.208
