id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,taux_participation,taux_abstention,annee,type_election
2022_pres_t1,72181_0064,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0064,823,217,606,29.0,0,577,26.37,73.63,3.52,4.79,0.0,0.0,70.11,95.21,73.633,26.367,2022,pres
2022_pres_t1,72181_0065,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0065,780,273,507,14.0,0,493,35.0,65.0,1.79,2.76,0.0,0.0,63.21,97.24,65.0,35.0,2022,pres
2022_pres_t1,72181_0066,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0066,882,250,632,27.0,0,605,28.34,71.66,3.06,4.27,0.0,0.0,68.59,95.73,71.6553,28.3447,2022,pres
2022_pres_t1,72181_0067,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0067,873,311,562,24.0,0,538,35.62,64.38,2.75,4.27,0.0,0.0,61.63,95.73,64.3757,35.6243,2022,pres
2022_pres_t1,72181_0068,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0068,885,336,549,23.0,0,526,37.97,62.03,2.6,4.19,0.0,0.0,59.44,95.81,62.0339,37.9661,2022,pres
2022_pres_t1,72181_0069,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0069,764,181,583,18.0,0,565,23.69,76.31,2.36,3.09,0.0,0.0,73.95,96.91,76.3089,23.6911,2022,pres
2022_pres_t1,72181_0070,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0070,810,242,568,19.0,0,549,29.88,70.12,2.35,3.35,0.0,0.0,67.78,96.65,70.1235,29.8765,2022,pres
2022_pres_t1,72181_0071,72,Sarthe,,,72181,Le Mans,2.0,2ème circonscription,0071,825,214,611,19.0,0,592,25.94,74.06,2.3,3.11,0.0,0.0,71.76,96.89,74.0606,25.9394,2022,pres
2022_pres_t1,72181_0072,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0072,1036,229,807,14.0,0,793,22.1,77.9,1.35,1.73,0.0,0.0,76.54,98.27,77.8958,22.1042,2022,pres
2022_pres_t1,72181_0073,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0073,1105,304,801,22.0,0,779,27.51,72.49,1.99,2.75,0.0,0.0,70.5,97.25,72.4887,27.5113,2022,pres
2022_pres_t1,72181_0074,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0074,1024,251,773,23.0,0,750,24.51,75.49,2.25,2.98,0.0,0.0,73.24,97.02,75.4883,24.5117,2022,pres
2022_pres_t1,72181_0075,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0075,999,234,765,29.0,0,736,23.42,76.58,2.9,3.79,0.0,0.0,73.67,96.21,76.5766,23.4234,2022,pres
2022_pres_t1,72181_0076,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0076,743,230,513,15.0,0,498,30.96,69.04,2.02,2.92,0.0,0.0,67.03,97.08,69.0444,30.9556,2022,pres
2022_pres_t1,72181_0077,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0077,947,234,713,28.0,0,685,24.71,75.29,2.96,3.93,0.0,0.0,72.33,96.07,75.2904,24.7096,2022,pres
2022_pres_t1,72181_0078,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0078,882,261,621,14.0,0,607,29.59,70.41,1.59,2.25,0.0,0.0,68.82,97.75,70.4082,29.5918,2022,pres
2022_pres_t1,72181_0079,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0079,940,276,664,27.0,0,637,29.36,70.64,2.87,4.07,0.0,0.0,67.77,95.93,70.6383,29.3617,2022,pres
2022_pres_t1,72181_0080,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0080,920,251,669,16.0,0,653,27.28,72.72,1.74,2.39,0.0,0.0,70.98,97.61,72.7174,27.2826,2022,pres
2022_pres_t1,72181_0081,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0081,783,207,576,21.0,0,555,26.44,73.56,2.68,3.65,0.0,0.0,70.88,96.35,73.5632,26.4368,2022,pres
2022_pres_t1,72181_0082,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0082,890,226,664,24.0,0,640,25.39,74.61,2.7,3.61,0.0,0.0,71.91,96.39,74.6067,25.3933,2022,pres
2022_pres_t1,72181_0083,72,Sarthe,,,72181,Le Mans,4.0,4ème circonscription,0083,972,274,698,23.0,0,675,28.19,71.81,2.37,3.3,0.0,0.0,69.44,96.7,71.8107,28.1893,2022,pres
2022_pres_t1,72181_0018,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0018,1040,276,764,17.0,0,747,26.54,73.46,1.63,2.23,0.0,0.0,71.83,97.77,73.4615,26.5385,2022,pres
2022_pres_t1,72181_0019,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0019,932,253,679,21.0,0,658,27.15,72.85,2.25,3.09,0.0,0.0,70.6,96.91,72.8541,27.1459,2022,pres
2022_pres_t1,72181_0020,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0020,1068,289,779,21.0,0,758,27.06,72.94,1.97,2.7,0.0,0.0,70.97,97.3,72.9401,27.0599,2022,pres
2022_pres_t1,72181_0021,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0021,982,207,775,18.0,0,757,21.08,78.92,1.83,2.32,0.0,0.0,77.09,97.68,78.9206,21.0794,2022,pres
2022_pres_t1,72181_0022,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0022,1018,267,751,24.0,0,727,26.23,73.77,2.36,3.2,0.0,0.0,71.41,96.8,73.7721,26.2279,2022,pres
2022_pres_t1,72181_0023,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0023,1087,246,841,20.0,0,821,22.63,77.37,1.84,2.38,0.0,0.0,75.53,97.62,77.3689,22.6311,2022,pres
2022_pres_t1,72181_0024,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0024,944,245,699,21.0,0,678,25.95,74.05,2.22,3.0,0.0,0.0,71.82,97.0,74.0466,25.9534,2022,pres
2022_pres_t1,72181_0025,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0025,987,239,748,21.0,0,727,24.21,75.79,2.13,2.81,0.0,0.0,73.66,97.19,75.7852,24.2148,2022,pres
2022_pres_t1,72181_0026,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0026,982,272,710,23.0,0,687,27.7,72.3,2.34,3.24,0.0,0.0,69.96,96.76,72.3014,27.6986,2022,pres
2022_pres_t1,72181_0027,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0027,1070,272,798,22.0,0,776,25.42,74.58,2.06,2.76,0.0,0.0,72.52,97.24,74.5794,25.4206,2022,pres
2022_pres_t1,72181_0028,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0028,1054,310,744,23.0,0,721,29.41,70.59,2.18,3.09,0.0,0.0,68.41,96.91,70.5882,29.4118,2022,pres
2022_pres_t1,72181_0029,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0029,1032,340,692,11.0,0,681,32.95,67.05,1.07,1.59,0.0,0.0,65.99,98.41,67.0543,32.9457,2022,pres
2022_pres_t1,72181_0030,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0030,1031,297,734,21.0,0,713,28.81,71.19,2.04,2.86,0.0,0.0,69.16,97.14,71.193,28.807,2022,pres
2022_pres_t1,72181_0031,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0031,988,320,668,22.0,0,646,32.39,67.61,2.23,3.29,0.0,0.0,65.38,96.71,67.6113,32.3887,2022,pres
2022_pres_t1,72181_0032,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0032,989,284,705,21.0,0,684,28.72,71.28,2.12,2.98,0.0,0.0,69.16,97.02,71.2841,28.7159,2022,pres
2022_pres_t1,72181_0033,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0033,890,296,594,16.0,0,578,33.26,66.74,1.8,2.69,0.0,0.0,64.94,97.31,66.7416,33.2584,2022,pres
2022_pres_t1,72181_0034,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0034,909,347,562,19.0,0,543,38.17,61.83,2.09,3.38,0.0,0.0,59.74,96.62,61.8262,38.1738,2022,pres
2022_pres_t1,72181_0098,72,Sarthe,,,72181,Le Mans,5.0,5ème circonscription,0098,11,11,0,0.0,0,0,100.0,0.0,0.0,,0.0,,0.0,,0.0,100.0,2022,pres
2022_pres_t1,85001_0003,85,Vendée,,,85001,L'Aiguillon-La-Presqu'Île,2.0,2ème circonscription,0003,925,237,688,11.0,4,673,25.62,74.38,1.19,1.6,0.43,0.58,72.76,97.82,74.3784,25.6216,2022,pres
2022_pres_t1,85001_0001,85,Vendée,,,85001,L'Aiguillon-La-Presqu'Île,5.0,5ème circonscription,0001,1013,227,786,11.0,3,772,22.41,77.59,1.09,1.4,0.3,0.38,76.21,98.22,77.5913,22.4087,2022,pres
2022_pres_t1,85001_0002,85,Vendée,,,85001,L'Aiguillon-La-Presqu'Île,5.0,5ème circonscription,0002,946,217,729,9.0,5,715,22.94,77.06,0.95,1.23,0.53,0.69,75.58,98.08,77.0613,22.9387,2022,pres
2022_pres_t1,85003_0004,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0004,985,206,779,14.0,4,761,20.91,79.09,1.42,1.8,0.41,0.51,77.26,97.69,79.0863,20.9137,2022,pres
2022_pres_t1,85003_0005,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0005,942,174,768,14.0,7,747,18.47,81.53,1.49,1.82,0.74,0.91,79.3,97.27,81.5287,18.4713,2022,pres
2022_pres_t1,85003_0006,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0006,900,165,735,21.0,8,706,18.33,81.67,2.33,2.86,0.89,1.09,78.44,96.05,81.6667,18.3333,2022,pres
2022_pres_t1,85003_0007,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0007,918,174,744,15.0,3,726,18.95,81.05,1.63,2.02,0.33,0.4,79.08,97.58,81.0458,18.9542,2022,pres
2022_pres_t1,85003_0008,85,Vendée,,,85003,Aizenay,1.0,1ère circonscription,0008,922,212,710,9.0,7,694,22.99,77.01,0.98,1.27,0.76,0.99,75.27,97.75,77.0065,22.9935,2022,pres
2022_pres_t1,85047_0009,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0009,993,169,824,11.0,15,798,17.02,82.98,1.11,1.33,1.51,1.82,80.36,96.84,82.9809,17.0191,2022,pres
2022_pres_t1,85047_0010,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0010,975,225,750,10.0,9,731,23.08,76.92,1.03,1.33,0.92,1.2,74.97,97.47,76.9231,23.0769,2022,pres
2022_pres_t1,85047_0011,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0011,1028,216,812,5.0,10,797,21.01,78.99,0.49,0.62,0.97,1.23,77.53,98.15,78.9883,21.0117,2022,pres
2022_pres_t1,85047_0012,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0012,1108,248,860,15.0,6,839,22.38,77.62,1.35,1.74,0.54,0.7,75.72,97.56,77.6173,22.3827,2022,pres
2022_pres_t1,85047_0013,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0013,1018,180,838,11.0,11,816,17.68,82.32,1.08,1.31,1.08,1.31,80.16,97.37,82.3183,17.6817,2022,pres
2022_pres_t1,85047_0014,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0014,949,220,729,17.0,5,707,23.18,76.82,1.79,2.33,0.53,0.69,74.5,96.98,76.8177,23.1823,2022,pres
2022_pres_t1,85047_0015,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0015,880,219,661,4.0,10,647,24.89,75.11,0.45,0.61,1.14,1.51,73.52,97.88,75.1136,24.8864,2022,pres
2022_pres_t1,85047_0016,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0016,1028,245,783,19.0,4,760,23.83,76.17,1.85,2.43,0.39,0.51,73.93,97.06,76.1673,23.8327,2022,pres
2022_pres_t1,85047_0017,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0017,903,201,702,8.0,8,686,22.26,77.74,0.89,1.14,0.89,1.14,75.97,97.72,77.7409,22.2591,2022,pres
2022_pres_t1,85047_0018,85,Vendée,,,85047,Challans,1.0,1ère circonscription,0018,1097,229,868,12.0,8,848,20.88,79.12,1.09,1.38,0.73,0.92,77.3,97.7,79.1249,20.8751,2022,pres
2022_pres_t1,85191_0019,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0019,1104,293,811,7.0,5,799,26.54,73.46,0.63,0.86,0.45,0.62,72.37,98.52,73.4601,26.5399,2022,pres
2022_pres_t1,85191_0020,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0020,1124,292,832,12.0,6,814,25.98,74.02,1.07,1.44,0.53,0.72,72.42,97.84,74.0214,25.9786,2022,pres
2022_pres_t1,85191_0021,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0021,963,309,654,13.0,4,637,32.09,67.91,1.35,1.99,0.42,0.61,66.15,97.4,67.9128,32.0872,2022,pres
2022_pres_t1,85191_0022,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0022,752,197,555,5.0,5,545,26.2,73.8,0.66,0.9,0.66,0.9,72.47,98.2,73.8032,26.1968,2022,pres
2022_pres_t1,85191_0023,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0023,902,252,650,4.0,9,637,27.94,72.06,0.44,0.62,1.0,1.38,70.62,98.0,72.0621,27.9379,2022,pres
2022_pres_t1,85191_0024,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0024,706,171,535,8.0,5,522,24.22,75.78,1.13,1.5,0.71,0.93,73.94,97.57,75.779,24.221,2022,pres
2022_pres_t1,85191_0025,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0025,954,360,594,7.0,6,581,37.74,62.26,0.73,1.18,0.63,1.01,60.9,97.81,62.2642,37.7358,2022,pres
2022_pres_t1,85191_0026,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0026,958,307,651,4.0,9,638,32.05,67.95,0.42,0.61,0.94,1.38,66.6,98.0,67.9541,32.0459,2022,pres
2022_pres_t1,85191_0027,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0027,914,277,637,10.0,2,625,30.31,69.69,1.09,1.57,0.22,0.31,68.38,98.12,69.6937,30.3063,2022,pres
2022_pres_t1,85191_0028,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0028,1279,336,943,10.0,5,928,26.27,73.73,0.78,1.06,0.39,0.53,72.56,98.41,73.7295,26.2705,2022,pres
2022_pres_t1,85191_0029,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0029,1127,273,854,16.0,7,831,24.22,75.78,1.42,1.87,0.62,0.82,73.74,97.31,75.7764,24.2236,2022,pres
2022_pres_t1,85191_0030,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0030,1295,297,998,13.0,5,980,22.93,77.07,1.0,1.3,0.39,0.5,75.68,98.2,77.0656,22.9344,2022,pres
2022_pres_t1,85191_0031,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0031,1011,255,756,16.0,4,736,25.22,74.78,1.58,2.12,0.4,0.53,72.8,97.35,74.7774,25.2226,2022,pres
2022_pres_t1,85191_0032,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0032,651,242,409,3.0,5,401,37.17,62.83,0.46,0.73,0.77,1.22,61.6,98.04,62.8264,37.1736,2022,pres
2022_pres_t1,85191_0033,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0033,857,363,494,4.0,6,484,42.36,57.64,0.47,0.81,0.7,1.21,56.48,97.98,57.6429,42.3571,2022,pres
2022_pres_t1,85191_0034,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0034,1034,331,703,8.0,7,688,32.01,67.99,0.77,1.14,0.68,1.0,66.54,97.87,67.9884,32.0116,2022,pres
2022_pres_t1,85191_0037,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0037,931,205,726,13.0,5,708,22.02,77.98,1.4,1.79,0.54,0.69,76.05,97.52,77.9807,22.0193,2022,pres
2022_pres_t1,85191_0038,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0038,793,137,656,7.0,4,645,17.28,82.72,0.88,1.07,0.5,0.61,81.34,98.32,82.7238,17.2762,2022,pres
2022_pres_t1,85191_0040,85,Vendée,,,85191,La Roche-Sur-Yon,1.0,1ère circonscription,0040,73,59,14,2.0,0,12,80.82,19.18,2.74,14.29,0.0,0.0,16.44,85.71,19.1781,80.8219,2022,pres
2022_pres_t1,85191_0035,85,Vendée,,,85191,La Roche-Sur-Yon,2.0,2ème circonscription,0035,790,177,613,11.0,1,601,22.41,77.59,1.39,1.79,0.13,0.16,76.08,98.04,77.5949,22.4051,2022,pres
2022_pres_t1,85191_0036,85,Vendée,,,85191,La Roche-Sur-Yon,2.0,2ème circonscription,0036,1028,249,779,12.0,2,765,24.22,75.78,1.17,1.54,0.19,0.26,74.42,98.2,75.7782,24.2218,2022,pres
2022_pres_t1,85191_0039,85,Vendée,,,85191,La Roche-Sur-Yon,2.0,2ème circonscription,0039,1135,342,793,15.0,3,775,30.13,69.87,1.32,1.89,0.26,0.38,68.28,97.73,69.8678,30.1322,2022,pres
2022_legi_t1,44001_0001,44,Loire-Atlantique,,,44001,Abbaretz,6.0,6ème circonscription,0001,1565,887,678,10.0,4,664,56.68,43.32,0.64,1.47,0.26,0.59,42.43,97.94,43.3227,56.6773,2022,legi
2022_legi_t1,44002_0002,44,Loire-Atlantique,,,44002,Aigrefeuille-Sur-Maine,10.0,10ème circonscription,0002,1045,592,453,10.0,6,437,56.65,43.35,0.96,2.21,0.57,1.32,41.82,96.47,43.3493,56.6507,2022,legi
2022_legi_t1,44002_0003,44,Loire-Atlantique,,,44002,Aigrefeuille-Sur-Maine,10.0,10ème circonscription,0003,1019,546,473,16.0,1,456,53.58,46.42,1.57,3.38,0.1,0.21,44.75,96.41,46.4181,53.5819,2022,legi
2022_legi_t1,44003_0004,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0004,944,476,468,11.0,2,455,50.42,49.58,1.17,2.35,0.21,0.43,48.2,97.22,49.5763,50.4237,2022,legi
2022_legi_t1,44003_0005,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0005,886,391,495,7.0,5,483,44.13,55.87,0.79,1.41,0.56,1.01,54.51,97.58,55.8691,44.1309,2022,legi
2022_legi_t1,44003_0006,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0006,1016,482,534,13.0,6,515,47.44,52.56,1.28,2.43,0.59,1.12,50.69,96.44,52.5591,47.4409,2022,legi
2022_legi_t1,44003_0007,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0007,925,439,486,8.0,4,474,47.46,52.54,0.86,1.65,0.43,0.82,51.24,97.53,52.5405,47.4595,2022,legi
2022_legi_t1,44003_0008,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0008,921,445,476,10.0,3,463,48.32,51.68,1.09,2.1,0.33,0.63,50.27,97.27,51.683,48.317,2022,legi
2022_legi_t1,44003_0009,44,Loire-Atlantique,,,44003,Ancenis-Saint-Géréon,6.0,6ème circonscription,0009,895,412,483,14.0,3,466,46.03,53.97,1.56,2.9,0.34,0.62,52.07,96.48,53.9665,46.0335,2022,legi
2022_legi_t1,44020_0010,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0010,855,493,362,4.0,3,355,57.66,42.34,0.47,1.1,0.35,0.83,41.52,98.07,42.3392,57.6608,2022,legi
2022_legi_t1,44020_0011,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0011,846,398,448,6.0,5,437,47.04,52.96,0.71,1.34,0.59,1.12,51.65,97.54,52.9551,47.0449,2022,legi
2022_legi_t1,44020_0012,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0012,989,510,479,6.0,1,472,51.57,48.43,0.61,1.25,0.1,0.21,47.72,98.54,48.4328,51.5672,2022,legi
2022_legi_t1,44020_0013,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0013,867,448,419,6.0,2,411,51.67,48.33,0.69,1.43,0.23,0.48,47.4,98.09,48.3276,51.6724,2022,legi
2022_legi_t1,44020_0014,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0014,952,510,442,7.0,5,430,53.57,46.43,0.74,1.58,0.53,1.13,45.17,97.29,46.4286,53.5714,2022,legi
2022_legi_t1,44020_0015,44,Loire-Atlantique,,,44020,Bouguenais,4.0,4ème circonscription,0015,1129,555,574,12.0,2,560,49.16,50.84,1.06,2.09,0.18,0.35,49.6,97.56,50.8415,49.1585,2022,legi
2022_legi_t1,44026_0016,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0016,819,399,420,6.0,4,410,48.72,51.28,0.73,1.43,0.49,0.95,50.06,97.62,51.2821,48.7179,2022,legi
2022_legi_t1,44026_0017,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0017,685,289,396,4.0,2,390,42.19,57.81,0.58,1.01,0.29,0.51,56.93,98.48,57.8102,42.1898,2022,legi
2022_legi_t1,44026_0018,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0018,641,270,371,10.0,0,361,42.12,57.88,1.56,2.7,0.0,0.0,56.32,97.3,57.8783,42.1217,2022,legi
2022_legi_t1,44026_0019,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0019,826,400,426,8.0,1,417,48.43,51.57,0.97,1.88,0.12,0.23,50.48,97.89,51.5738,48.4262,2022,legi
2022_legi_t1,44026_0020,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0020,683,290,393,10.0,2,381,42.46,57.54,1.46,2.54,0.29,0.51,55.78,96.95,57.5403,42.4597,2022,legi
2022_legi_t1,44109_0141,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0141,1036,480,556,5.0,1,550,46.33,53.67,0.48,0.9,0.1,0.18,53.09,98.92,53.668,46.332,2022,legi
2022_legi_t1,44109_0142,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0142,1000,401,599,5.0,3,591,40.1,59.9,0.5,0.83,0.3,0.5,59.1,98.66,59.9,40.1,2022,legi
2022_legi_t1,44109_0143,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0143,1010,385,625,9.0,4,612,38.12,61.88,0.89,1.44,0.4,0.64,60.59,97.92,61.8812,38.1188,2022,legi
2022_legi_t1,44109_0144,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0144,1010,419,591,7.0,0,584,41.49,58.51,0.69,1.18,0.0,0.0,57.82,98.82,58.5149,41.4851,2022,legi
2022_legi_t1,44109_0145,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0145,1055,577,478,8.0,2,468,54.69,45.31,0.76,1.67,0.19,0.42,44.36,97.91,45.3081,54.6919,2022,legi
2022_legi_t1,44109_0151,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0151,973,330,643,1.0,1,641,33.92,66.08,0.1,0.16,0.1,0.16,65.88,99.69,66.0843,33.9157,2022,legi
2022_legi_t1,44109_0152,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0152,1019,376,643,7.0,2,634,36.9,63.1,0.69,1.09,0.2,0.31,62.22,98.6,63.1011,36.8989,2022,legi
2022_legi_t1,44109_0153,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0153,984,410,574,11.0,3,560,41.67,58.33,1.12,1.92,0.3,0.52,56.91,97.56,58.3333,41.6667,2022,legi
