id_election,annee,code_commune,population_totale,revenu_median,taux_pauvrete,taux_chomage,nb_entreprises,taux_faits_securite_pour_mille
2017_legi_t1,2017,85200,1166,24860,,10.850902,17,0
2017_legi_t1,2017,85201,511,25190,,5.907012,13,0
2017_legi_t1,2017,85202,1587,25140,,8.273749,43,0
2017_legi_t1,2017,85204,2653,24610,,9.649363,82,0
2017_legi_t1,2017,85205,543,23500,,10.976096,8,0
2017_legi_t1,2017,85206,400,22990,,11.214953,9,0
2017_legi_t1,2017,85207,413,24670,,13.165913,4,0
2017_legi_t1,2017,85208,2425,26610,,6.768117,63,0
2017_legi_t1,2017,85209,613,24640,,11.731844,19,0
2017_legi_t1,2017,85210,2251,24000,,9.81997,52,0
2017_legi_t1,2017,85211,2547,26180,,7.938512,51,0
2017_legi_t1,2017,85213,4285,25930,,6.073921,125,0
2017_legi_t1,2017,85214,2592,26730,,7.268385,71,0
2017_legi_t1,2017,85215,3924,25530,,7.67313,127,0
2017_legi_t1,2017,85216,2074,25600,,6.265199,90,0
2017_legi_t1,2017,85217,,,,,,
2017_legi_t1,2017,85218,1820,26250,,6.137866,29,0
2017_legi_t1,2017,85220,1629,25240,,6.889918,32,0
2017_legi_t1,2017,85221,2752,24790,,9.06785,58,0
2017_legi_t1,2017,85222,8140,27450,8,12.25034,621,1.072737
2017_legi_t1,2017,85223,3593,24380,,11.20533,182,4.765475
2017_legi_t1,2017,85224,,,,,,
2017_legi_t1,2017,85226,12923,27070,10,10.518298,427,1.348652
2017_legi_t1,2017,85227,1904,24390,,9.7366,44,0
2017_legi_t1,2017,85229,628,23240,,5.714286,18,0
2017_legi_t1,2017,85231,824,25470,,7.335186,18,0
2017_legi_t1,2017,85232,1095,25000,,9.34971,27,0
2017_legi_t1,2017,85233,,,,7.368421,,
2017_legi_t1,2017,85234,8809,26700,12,13.525836,588,1.409805
2017_legi_t1,2017,85235,427,24480,,8.713693,10,0
2017_legi_t1,2017,85236,2018,25360,,7.354441,48,0
2017_legi_t1,2017,85237,394,24250,,6.849315,11,0
2017_legi_t1,2017,85238,3613,26260,,6.400724,106,0
2017_legi_t1,2017,85239,1196,25340,,8.247367,20,0
2017_legi_t1,2017,85240,1619,26990,,5.986261,53,0
2017_legi_t1,2017,85242,1033,24650,,7.296849,29,0
2017_legi_t1,2017,85243,2933,26260,,10.212745,61,0
2017_legi_t1,2017,85244,802,25340,,9.042636,17,0
2017_legi_t1,2017,85245,169,22110,,9.243697,7,0
2017_legi_t1,2017,85246,2540,25850,,6.289898,69,0
2017_legi_t1,2017,85247,1144,25470,,7.003822,27,0
2017_legi_t1,2017,85248,421,24740,,8.433735,13,0
2017_legi_t1,2017,85250,2443,26270,,7.854141,43,0
2017_legi_t1,2017,85251,637,23380,,9.473684,24,0
2017_legi_t1,2017,85252,598,24260,,7.365439,17,0
2017_legi_t1,2017,85254,1771,24890,,7.877041,41,0
2017_legi_t1,2017,85255,2347,24770,,11.803279,58,0
2017_legi_t1,2017,85256,1263,24900,,7.087227,16,0
2017_legi_t1,2017,85259,1382,26500,,5.227273,34,0
2017_legi_t1,2017,85260,857,23920,,10.038686,15,0
2017_legi_t1,2017,85261,297,24990,,13.422819,10,0
2017_legi_t1,2017,85262,3622,25240,,5.042017,73,0
2017_legi_t1,2017,85264,1340,23000,,7.820119,36,0
2017_legi_t1,2017,85265,924,23440,,9.197324,17,0
2017_legi_t1,2017,85266,1671,25020,,7.581967,45,0
2017_legi_t1,2017,85267,982,25340,,9.049105,18,0
2017_legi_t1,2017,85268,1526,24780,,10.829493,45,0
2017_legi_t1,2017,85269,424,25960,,8.910056,6,0
2017_legi_t1,2017,85271,,,,,,
2017_legi_t1,2017,85273,1996,25740,,8.704583,41,0
2017_legi_t1,2017,85274,549,24070,,8.724832,11,0
2017_legi_t1,2017,85276,753,23840,,9.108911,10,0
2017_legi_t1,2017,85277,1592,25000,,9.496568,34,0
2017_legi_t1,2017,85278,1602,27430,,12.106136,38,0
2017_legi_t1,2017,85280,3390,25480,,8.519305,124,0
2017_legi_t1,2017,85281,1029,24570,,7.849356,16,0
2017_legi_t1,2017,85282,972,24660,,7.222222,23,0
2017_legi_t1,2017,85284,4535,26550,,9.950454,120,0
2017_legi_t1,2017,85285,756,24790,,7.146847,16,0
2017_legi_t1,2017,85286,551,23910,,9.036145,17,0
2017_legi_t1,2017,85287,447,24640,,7.755457,11,0
2017_legi_t1,2017,85288,8327,27910,7,10.362447,354,1.432449
2017_legi_t1,2017,85289,2173,24020,,7.497687,73,0
2017_legi_t1,2017,85290,538,24740,,8.978328,15,0
2017_legi_t1,2017,85291,1255,25200,,7.752759,23,0
2017_legi_t1,2017,85292,1504,23940,,8.587719,37,0
2017_legi_t1,2017,85293,1556,26200,,6.767677,39,0
2017_legi_t1,2017,85294,3129,28330,,13.820396,294,
2017_legi_t1,2017,85295,3361,25840,,6.60677,86,0
2017_legi_t1,2017,85296,1240,24150,,7.525448,31,0
2017_legi_t1,2017,85297,1061,24500,,10.779436,29,0
2017_legi_t1,2017,85298,1951,25130,,9.568875,48,0
2017_legi_t1,2017,85299,,,,,,
2017_legi_t1,2017,85300,4743,27080,,6.664764,127,
2017_legi_t1,2017,85301,1802,26120,,6.22044,43,0
2017_legi_t1,2017,85302,5580,25850,,5.356455,208,0
2017_legi_t1,2017,85303,1829,24060,,9.620991,52,0
2017_legi_t1,2017,85304,782,23390,,13.442455,17,0
2017_legi_t1,2017,85305,823,24800,,7.37738,25,0
2017_legi_t1,2017,85306,743,24800,,8.296943,9,0
2017_legi_t1,2017,85307,,,,,,
2017_pres_t1,2017,44001,2052,24080,,7,57,2.665389
2017_pres_t1,2017,44002,4121,27630,,5.70676,140,4.643288
2017_pres_t1,2017,44003,11346,26100,13,8.252788,720,5.370603
2017_pres_t1,2017,44005,7288,25870,8,7.378905,177,2.989317
2017_pres_t1,2017,44006,1881,25700,,9.266055,47,3.655236
2017_pres_t1,2017,44007,2451,22940,,8.932432,75,0
2017_pres_t1,2017,44009,9617,32310,6,6.072366,360,6.437768
2017_pres_t1,2017,44010,2799,27730,,10.221989,128,1.584237
2017_pres_t1,2017,44012,3523,28490,,10.164961,113,2.253802
2017_pres_t1,2017,44013,3317,26930,,8.624454,48,0
2017_pres_t1,2017,44014,3967,28650,,5.352186,155,6.761107
2017_pres_t1,2017,44015,10352,25370,10,8.278419,303,5.67494
2017_pres_t1,2017,44016,1114,25500,,6.553372,25,0
2017_pres_t1,2017,44017,,,,,,
2017_pres_t1,2017,44018,8281,28660,7,7.025059,247,6.887899
2017_pres_t1,2017,44019,1100,27720,,6.310264,17,0
2017_pres_t1,2017,44020,20590,26590,13.8,8.824352,598,12.649657
2017_pres_t1,2017,44021,5004,25470,,9.387177,143,3.515197
2017_pres_t1,2017,44022,2814,25720,,6.388206,59,0
2017_pres_t1,2017,44023,3067,25630,,6.721023,74,0
2017_pres_t1,2017,44024,2760,29020,,5.164067,44,0
2017_pres_t1,2017,44025,4031,26710,,6.403727,135,0
2017_pres_t1,2017,44026,20535,30820,7.4,6.827714,990,7.59615
2017_pres_t1,2017,44027,2600,28050,,5.971174,41,0
2017_pres_t1,2017,44028,4011,29370,,6.576109,124,6.512148
2017_pres_t1,2017,44029,7158,27150,,5.907826,211,1.395599
2017_pres_t1,2017,44030,4424,25090,,7.6025,56,1.280673
2017_pres_t1,2017,44031,811,23880,,8.951965,26,0
2017_pres_t1,2017,44032,3443,28350,,5.255226,85,4.913076
2017_pres_t1,2017,44033,3246,28930,,5.188069,47,2.160994
2017_pres_t1,2017,44035,20483,31490,7,6.347465,637,7.72611
2017_pres_t1,2017,44036,12231,23000,19,12.179655,623,4.643082
2017_pres_t1,2017,44037,3138,28380,,6.864966,97,1.324392
2017_pres_t1,2017,44038,3035,25200,,8.191107,69,0
2017_pres_t1,2017,44039,1172,28080,,5.377907,50,0
2017_pres_t1,2017,44041,6342,27850,,5.683924,206,3.385091
2017_pres_t1,2017,44043,7459,28020,9,8.19752,392,2.715902
2017_pres_t1,2017,44044,1072,22940,,11.128527,21,0
2017_pres_t1,2017,44045,3954,27730,,4.612335,89,0
2017_pres_t1,2017,44046,2615,27300,,6.593725,41,0
2017_pres_t1,2017,44047,23541,27510,9.6,6.598806,588,15.442959
2017_pres_t1,2017,44048,2534,26740,,5.995056,62,0
2017_pres_t1,2017,44049,4081,28540,,8.83411,193,
2017_pres_t1,2017,44050,2985,26490,,7.062636,29,0
2017_pres_t1,2017,44051,3578,24310,,8.05026,142,1.4862
2017_pres_t1,2017,44052,8117,25630,9,9.840241,176,2.457311
2017_pres_t1,2017,44053,2288,26660,,6.934307,31,0
2017_pres_t1,2017,44054,3062,25280,,6.273667,72,0
2017_pres_t1,2017,44055,16613,32440,8,9.144791,989,3.123637
2017_pres_t1,2017,44056,3852,26570,,6.642402,75,3.90693
2017_pres_t1,2017,44057,2257,23570,,10.628019,46,0
2017_pres_t1,2017,44058,502,23250,,7.291667,13,0
2017_pres_t1,2017,44061,3289,25360,,7.478609,69,0
2017_pres_t1,2017,44062,1880,25120,,8.3459,29,0
2017_pres_t1,2017,44063,3794,27430,,6.148441,124,0
2017_pres_t1,2017,44064,5090,27630,,6.190476,82,2.1721
2017_pres_t1,2017,44065,770,23110,,8.225108,20,0
2017_pres_t1,2017,44066,6910,29730,,5.273347,192,8.078995
2017_pres_t1,2017,44067,5242,23280,15,10.225534,165,2.596054
2017_pres_t1,2017,44068,3577,24450,,7.672199,63,0
2017_pres_t1,2017,44069,16684,28630,8,8.486351,913,2.107858
2017_pres_t1,2017,44070,4734,29150,,6.000739,148,1.612295
2017_pres_t1,2017,44071,5992,30880,,5.983146,268,3.733251
2017_pres_t1,2017,44072,7178,25730,9,8.830523,203,1.369296
2017_pres_t1,2017,44073,6528,27820,,6.490319,204,11.742301
2017_pres_t1,2017,44074,4172,27770,,8.569357,62,11.990398
2017_pres_t1,2017,44075,1825,23980,,9.070559,46,3.348309
2017_pres_t1,2017,44076,1381,24170,,6.369537,25,0
2017_pres_t1,2017,44077,2753,25450,,8.721386,57,
2017_pres_t1,2017,44078,327,21560,,10.503094,9,0
2017_pres_t1,2017,44079,3214,26850,,5.999805,87,0
2017_pres_t1,2017,44080,769,26990,,9.288538,12,0
2017_pres_t1,2017,44081,4769,24680,,8.713282,155,2.578458
2017_pres_t1,2017,44082,5593,27020,,5.684755,104,1.560831
2017_pres_t1,2017,44083,2468,26010,,7.039585,40,0
2017_pres_t1,2017,44084,8595,27370,8,6.247982,240,1.172637
2017_pres_t1,2017,44085,949,24400,,7.244094,23,0
2017_pres_t1,2017,44086,1064,23610,,8.339683,25,0
2017_pres_t1,2017,44087,7665,25310,10,7.800232,341,3.196683
2017_pres_t1,2017,44088,3071,27280,,5.757591,60,0
2017_pres_t1,2017,44089,3689,28030,,6.95922,136,6.342495
2017_pres_t1,2017,44090,1578,25200,,7.604167,37,0
2017_pres_t1,2017,44091,1529,24310,,8.552632,40,0
2017_pres_t1,2017,44092,670,22530,,13.164557,9,0
2017_pres_t1,2017,44093,,,,,,
2017_pres_t1,2017,44094,3393,29420,,6.739346,58,3.903325
2017_pres_t1,2017,44095,1587,23920,,8.884972,28,0
2017_pres_t1,2017,44096,4681,26450,,6.009615,113,0
2017_pres_t1,2017,44097,2156,28570,,11.798839,75,1.567293
2017_pres_t1,2017,44098,5619,26010,,8.207063,119,0.995619
2017_pres_t1,2017,44099,1964,24330,,7.706829,63,5.157806
2017_pres_t1,2017,44100,2341,27170,,6.731488,46,0
2017_pres_t1,2017,44101,6523,27090,10,7.679873,157,4.90633
2017_pres_t1,2017,44102,3346,26650,,4.482709,98,3.106843
2017_pres_t1,2017,44103,7289,25290,11,9.442607,325,11.280797
2017_pres_t1,2017,44104,843,25360,,7.040147,13,0
2017_pres_t1,2017,44105,356,22530,,10.638298,11,0
2017_pres_t1,2017,44106,1846,27460,,7.662475,50,3.879862
2017_pres_t1,2017,44107,2004,26250,,8.187135,40,0
2017_pres_t1,2017,44108,2903,27450,,6.428884,84,0
2017_pres_t1,2017,44109,325070,26720,19.1,12.15272,11718,4.485272
2017_pres_t1,2017,44110,9448,26520,8,6.640565,288,2.741515
2017_pres_t1,2017,44111,2335,26520,,6.47535,33,0
2017_pres_t1,2017,44112,579,24010,,6.749649,9,0
2017_pres_t1,2017,44113,4280,25220,,8.947149,167,3.954409
2017_pres_t1,2017,44114,28341,30410,11.3,7.935357,963,8.679913
2017_pres_t1,2017,44115,3915,28380,,6.951844,75,3.046922
2017_pres_t1,2017,44116,3030,23620,,12.797373,52,0
2017_pres_t1,2017,44117,3374,27870,,6.708467,102,0
2017_pres_t1,2017,44118,1454,24420,,8.051926,27,0
2017_pres_t1,2017,44119,2042,25020,,7.556675,47,0
2017_pres_t1,2017,44120,5335,26610,,9.278351,110,1.561338
2017_pres_t1,2017,44121,437,23210,,10.146934,13,0
2017_pres_t1,2017,44122,3865,27740,,5.52017,71,0
2017_pres_t1,2017,44123,1011,24300,,8.333333,26,0
2017_pres_t1,2017,44124,829,24490,,8.510638,22,0
2017_pres_t1,2017,44125,2663,29320,,9.672727,110,0.635122
2017_pres_t1,2017,44126,4617,27060,,8.7846,127,1.336944
2017_pres_t1,2017,44127,2802,25440,,5.831695,77,0
2017_pres_t1,2017,44128,5281,24720,12,10.528677,146,1.200881
2017_pres_t1,2017,44129,11249,26570,8,8.911197,358,5.236083
2017_pres_t1,2017,44130,6942,29240,,5.144155,202,7.773649
2017_pres_t1,2017,44131,18382,29470,7,8.01689,871,2.54166
2017_pres_t1,2017,44132,12530,31310,8,8.155129,501,5.49956
2017_pres_t1,2017,44133,3046,27910,,6.518251,67,2.675775
2017_pres_t1,2017,44134,1050,26210,,5.873494,23,0
2017_pres_t1,2017,44135,4007,29460,11,11.68162,240,2.717996
2017_pres_t1,2017,44136,1246,30360,,10.39354,64,2.271877
2017_pres_t1,2017,44137,3557,27680,,5.509416,73,2.860342
2017_pres_t1,2017,44138,1124,25930,,7.331378,55,0
2017_pres_t1,2017,44139,1541,25720,,9.492241,20,0
2017_pres_t1,2017,44140,1559,25890,,6.688325,31,0
2017_pres_t1,2017,44141,1288,25480,,7.070392,27,0
2017_pres_t1,2017,44142,1932,25910,,5.716653,42,0
2017_pres_t1,2017,44143,43349,26580,14.1,9.087705,1241,7.293348
2017_pres_t1,2017,44144,2358,24390,,8.45481,64,
2017_pres_t1,2017,44145,3272,26650,,7.024324,57,0
2017_pres_t1,2017,44146,2152,24350,,7.912088,55,2.838306
2017_pres_t1,2017,44148,705,23410,,10.348339,11,0
2017_pres_t1,2017,44149,4075,25830,,5.921601,76,2.008032
2017_pres_t1,2017,44150,3991,28420,,6.526083,195,2.063983
2017_pres_t1,2017,44151,6949,29840,,6.993398,140,2.28747
2017_pres_t1,2017,44152,3014,26120,,7.476594,65,0
2017_pres_t1,2017,44153,1749,23860,,9.317343,29,0
2017_pres_t1,2017,44154,14645,28760,8,8.114062,414,3.371087
2017_pres_t1,2017,44155,3499,26570,,6.899421,70,0
2017_pres_t1,2017,44156,3209,25110,,6.340746,59,4.855399
2017_pres_t1,2017,44157,1764,24260,,9.959759,38,0
2017_pres_t1,2017,44158,7739,30120,,6.026758,240,4.60323
2017_pres_t1,2017,44159,1246,30640,,5.490196,27,0
2017_pres_t1,2017,44160,,,,,,
2017_pres_t1,2017,44161,3790,25050,,7.20231,91,0
2017_pres_t1,2017,44162,50561,25940,16.9,11.049622,2754,6.140166
2017_pres_t1,2017,44163,4890,26250,,6.499173,89,0
2017_pres_t1,2017,44164,2376,25390,,6.880083,71,0
2017_pres_t1,2017,44165,2405,27060,,4.513194,55,0
2017_pres_t1,2017,44166,6024,27230,,6.164843,77,3.509513
2017_pres_t1,2017,44168,4125,24840,,8.331409,53,
2017_pres_t1,2017,44169,7768,28760,,6.398933,244,7.16479
2017_pres_t1,2017,44170,963,23510,,7.326007,28,0
2017_pres_t1,2017,44171,2114,29400,,6.403941,31,4.704301
2017_pres_t1,2017,44172,16227,28980,9,6.722112,554,9.19942
2017_pres_t1,2017,44173,2118,26700,,6.226863,37,0
2017_pres_t1,2017,44174,2390,26340,,7.698958,48,4.410075
2017_pres_t1,2017,44175,5246,27420,,7.337526,100,0
2017_pres_t1,2017,44176,3221,26080,,8.16944,35,2.852852
2017_pres_t1,2017,44178,2644,27000,,6.626005,56,2.786992
2017_pres_t1,2017,44179,5435,27990,,5.174991,120,2.481851
2017_pres_t1,2017,44180,6625,23960,12,7.380805,188,1.657158
2017_pres_t1,2017,44182,5520,27960,,7.948246,158,1.127269
2017_pres_t1,2017,44183,2859,26550,,7.707418,70,0
2017_pres_t1,2017,44184,73111,24750,18,12.72384,2203,5.174367
2017_pres_t1,2017,44185,3304,24480,,10.047847,96,3.922401
2017_pres_t1,2017,44186,7209,26790,,5.909101,180,0
2017_pres_t1,2017,44187,4701,25240,,8.334299,154,2.966955
2017_pres_t1,2017,44188,9392,27410,7,6.904041,312,1.900181
2017_pres_t1,2017,44189,2447,25540,,8.242159,39,0
2017_pres_t1,2017,44190,28373,28930,9.7,8.349553,590,8.78912
2017_pres_t1,2017,44191,,,,,,
2017_pres_t1,2017,44192,2846,26080,,6.087964,71,0
2017_pres_t1,2017,44193,1527,23440,,8.74571,34,3.432916
2017_pres_t1,2017,44194,8534,33610,7,6.435749,280,5.750064
2017_pres_t1,2017,44195,9465,28290,9,7.595077,291,4.007943
2017_pres_t1,2017,44196,1693,24330,,9.430052,18,0
2017_pres_t1,2017,44197,1658,22950,,9.324759,50,4.487348
2017_pres_t1,2017,44198,9163,28200,8,6.575666,383,7.374562
2017_pres_t1,2017,44199,1965,24390,,9.068856,48,0
2017_pres_t1,2017,44200,339,23470,,8.333333,6,0
2017_pres_t1,2017,44201,7457,33610,,5.714494,179,3.539049
2017_pres_t1,2017,44202,1820,25740,,6.449835,44,
2017_pres_t1,2017,44203,2005,27440,,7.010268,33,0
2017_pres_t1,2017,44204,10956,29430,8,7.931207,297,4.834345
2017_pres_t1,2017,44205,2619,25400,,8.220109,57,0
2017_pres_t1,2017,44206,1936,24660,,8.686839,45,0
2017_pres_t1,2017,44207,1124,24540,,7.241379,24,0
2017_pres_t1,2017,44208,976,22750,,7.517363,25,0
2017_pres_t1,2017,44209,10414,31030,6,5.334985,338,7.684066
2017_pres_t1,2017,44210,8234,24200,13,10.176735,379,5.455497
2017_pres_t1,2017,44211,4862,27900,10,9.834025,198,1.483067
2017_pres_t1,2017,44212,9524,26770,8,6.815042,334,1.434821
2017_pres_t1,2017,44213,7509,24540,11,8.053468,228,1.225548
2017_pres_t1,2017,44214,2084,24970,,7.984278,51,0
2017_pres_t1,2017,44215,26048,31190,6.6,6.644872,845,3.788029
2017_pres_t1,2017,44216,4110,26060,,6.301505,134,
2017_pres_t1,2017,44217,6633,31380,,6.169393,261,4.202532
2017_pres_t1,2017,44218,687,25100,,8.177907,17,0
2017_pres_t1,2017,44219,,,,,,
2017_pres_t1,2017,44220,1716,26690,,7.712228,32,0
2017_pres_t1,2017,44221,1559,26740,,5.288293,27,0
2017_pres_t1,2017,44222,1258,26490,,7.448276,17,0
2017_pres_t1,2017,44223,3691,27620,,6.251195,104,2.114165
2017_pres_t1,2017,44224,1815,25070,,6.232587,35,0
2017_pres_t1,2017,49002,2925,24540,,12.304251,101,1.914971
2017_pres_t1,2017,49003,1734,24260,,9.620616,59,0
2017_pres_t1,2017,49007,157555,23930,22,13.93158,5368,1.658407
2017_pres_t1,2017,49008,917,23970,,10.47619,30,0
2017_pres_t1,2017,49009,450,25070,,6.050563,6,0
2017_pres_t1,2017,49010,317,26330,,5.624447,14,0
2017_pres_t1,2017,49011,410,27510,,9.183673,4,0
2017_pres_t1,2017,49012,349,23920,,7.76699,8,0
2017_pres_t1,2017,49015,15225,28520,10,8.659943,369,5.327584
2017_pres_t1,2017,49017,629,24930,,9.669804,11,0
2017_pres_t1,2017,49018,11747,24110,13,9.623743,382,5.533266
2017_pres_t1,2017,49020,5618,28980,,6.979971,631,3.506274
2017_pres_t1,2017,49021,6893,25190,8,7.734073,234,3.244075
2017_pres_t1,2017,49022,1346,27030,,5.34873,50,0
2017_pres_t1,2017,49023,23887,25400,7.2,7.045149,708,3.092682
2017_pres_t1,2017,49026,2781,26270,,7.060326,96,0
2017_pres_t1,2017,49027,2115,25980,,5.81529,41,0
2017_pres_t1,2017,49028,119,25600,,15.430319,8,0
2017_pres_t1,2017,49029,1317,28740,,7.340846,32,0
2017_pres_t1,2017,49030,938,26080,,9.344262,19,0
2017_pres_t1,2017,49035,6635,32260,,6.243808,156,4.524887
2017_pres_t1,2017,49036,775,23780,,10.25641,11,0
2017_pres_t1,2017,49038,236,22170,,9.032258,5,0
2017_pres_t1,2017,49041,2078,23430,,11.205415,44,2.575988
2017_pres_t1,2017,49045,617,23320,,9.490671,16,0
2017_pres_t1,2017,49046,,,,,,
2017_pres_t1,2017,49048,3193,28100,,6.634088,59,0
2017_pres_t1,2017,49050,11000,27020,6,6.518296,325,4.95575
2017_pres_t1,2017,49053,348,24580,,9.268293,8,0
2017_pres_t1,2017,49054,2815,24000,,11.71598,102,0
2017_pres_t1,2017,49055,2397,29100,,5.582694,60,0
2017_pres_t1,2017,49056,276,25550,,14.666667,9,0
2017_pres_t1,2017,49057,329,23600,,7.328655,7,0
2017_pres_t1,2017,49058,892,24130,,5.870841,26,0
2017_pres_t1,2017,49060,3450,24450,,10.005217,97,0
2017_pres_t1,2017,49061,811,23480,,8.842096,36,0
2017_pres_t1,2017,49063,6541,26540,8,7.678915,240,2.451586
2017_pres_t1,2017,49064,409,25660,,11.659193,18,0
2017_pres_t1,2017,49065,,,,,,
2017_pres_t1,2017,49067,341,24940,,6.071716,13,0
2017_pres_t1,2017,49068,1837,25350,,6.727065,64,0
2017_pres_t1,2017,49069,,,,5.942745,,
2017_pres_t1,2017,49070,712,24860,,7.487551,12,0
2017_pres_t1,2017,49076,820,26100,,5.172314,11,0
2017_pres_t1,2017,49080,8712,24680,10,8.991361,217,2.162657
2017_pres_t1,2017,49082,941,25130,,5.972923,21,0
2017_pres_t1,2017,49086,3885,25620,,7.0255,129,0
2017_pres_t1,2017,49089,1067,25030,,6.331907,30,0
2017_pres_t1,2017,49090,1036,25160,,8.5,13,0
2017_pres_t1,2017,49092,21550,25430,8.9,6.723372,761,1.474835
2017_pres_t1,2017,49099,54074,25020,15.8,12.495466,2246,2.350464
2017_pres_t1,2017,49100,473,25000,,10.231023,21,0
2017_pres_t1,2017,49102,345,24250,,10.315375,12,0
2017_pres_t1,2017,49107,481,27420,,5.938963,18,0
2017_pres_t1,2017,49109,1575,25420,,6.763601,37,0
2017_pres_t1,2017,49110,1982,25770,,7.288889,53,0
2017_pres_t1,2017,49112,935,26540,,6.214689,21,0
2017_pres_t1,2017,49113,530,25700,,8.150124,9,0
2017_pres_t1,2017,49114,140,21740,,11.956522,3,0
2017_pres_t1,2017,49120,1448,27290,,7.150715,26,0
2017_pres_t1,2017,49121,442,24620,,6.293843,13,0
2017_pres_t1,2017,49123,1812,27090,,7.636682,143,0
2017_pres_t1,2017,49125,11227,24540,12,9.37688,391,6.134951
2017_pres_t1,2017,49127,3376,24600,,9.994821,137,1.446704
2017_pres_t1,2017,49129,4614,26690,,7.548577,220,3.114532
2017_pres_t1,2017,49130,661,27430,,6.138107,12,0
2017_pres_t1,2017,49131,719,24460,,8.590308,6,0
2017_pres_t1,2017,49132,1567,25460,,7.735702,29,0
2017_pres_t1,2017,49135,2216,27780,,7.049063,45,0
2017_pres_t1,2017,49138,2531,24960,,8.051948,64,4.633316
2017_pres_t1,2017,49140,1477,23460,,8.753527,27,0
2017_pres_t1,2017,49144,,,,,,
2017_pres_t1,2017,49149,,,,,,
2017_pres_t1,2017,49155,1437,29340,,5.747594,58,0
2017_pres_t1,2017,49159,,,,,,
2017_pres_t1,2017,49160,3069,24760,,10.607383,75,0
2017_pres_t1,2017,49161,343,26210,,8.457711,8,0
2017_pres_t1,2017,49163,2792,25100,,7.360097,61,0
2017_pres_t1,2017,49167,4670,31910,,5.33259,145,1.768013
2017_pres_t1,2017,49170,828,26390,,8.461538,14,0
2017_pres_t1,2017,49171,119,24130,,11.267606,2,0
2017_pres_t1,2017,49174,1304,24430,,8.249065,26,0
2017_pres_t1,2017,49176,5343,25990,,7.617488,178,
2017_pres_t1,2017,49178,884,24740,,9.760956,34,0
2017_pres_t1,2017,49180,6583,23720,15,11.474258,234,4.607813
2017_pres_t1,2017,49182,895,25930,,6.19137,31,0
2017_pres_t1,2017,49183,4967,25470,,8.232006,106,0.972525
2017_pres_t1,2017,49188,846,26020,,4.821214,21,0
2017_pres_t1,2017,49192,3206,25980,,7.623184,125,2.969306
2017_pres_t1,2017,49193,3878,25250,,8.412425,81,0
2017_pres_t1,2017,49194,5770,26840,,6.937776,121,1.124431
2017_pres_t1,2017,49195,1257,26290,,5.529276,29,0
2017_pres_t1,2017,49200,6453,27970,,5.717229,113,1.664411
2017_pres_t1,2017,49201,2057,25480,,8.973134,41,0
2017_pres_t1,2017,49205,1050,23600,,10.775621,37,0
2017_pres_t1,2017,49209,433,25200,,7.175117,6,0
2017_pres_t1,2017,49211,1229,25200,,7.574378,42,0
2017_pres_t1,2017,49214,7811,27720,7,8.8088,135,3.700592
2017_pres_t1,2017,49215,3716,24190,,12.297555,132,
2017_pres_t1,2017,49216,565,28200,,3.2187,9,0
2017_pres_t1,2017,49217,792,26240,,4.81888,14,0
2017_pres_t1,2017,49218,15684,24680,8,6.860204,407,0.991445
2017_pres_t1,2017,49219,416,27820,,9.205021,32,0
2017_pres_t1,2017,49220,3694,24670,,7.38104,100,0.937162
2017_pres_t1,2017,49221,800,21640,,11.11768,21,0
2017_pres_t1,2017,49222,2033,27430,,6.767516,66,0
2017_pres_t1,2017,49223,6172,27750,8,8.224741,158,3.878976
2017_pres_t1,2017,49224,1011,24490,,10.662359,28,0
2017_pres_t1,2017,49228,5473,22210,19,11.751727,173,3.505491
2017_pres_t1,2017,49231,1454,26350,,6.113537,40,0
2017_pres_t1,2017,49235,377,27400,,10.367893,21,0
2017_pres_t1,2017,49236,128,24530,,15.714286,6,0
